Seq,Letter,Answer,Item,Category,Color,RNum,Num,Date,Count
10748,Z,Maybe,Rhinoceros,Animal,Pink,14.21,51,2020-12-05T08:00:00.000Z,1
10749,N,Yes,Quartz,Mineral,Gray,12.67,65,2020-12-23T08:00:00.000Z,1
10750,D,Maybe,Algae,Vegetable,Brown,19.3,71,2020-12-16T08:00:00.000Z,1
10751,C,So,Jade,Mineral,White,87.49,4,2020-12-17T08:00:00.000Z,1
10752,I,False,Fern,Vegetable,Violet,61.96,94,2020-11-28T08:00:00.000Z,1
10753,X,False,Diamond,Mineral,Pink,7.11,76,2020-12-22T08:00:00.000Z,1
10754,E,Yes,Algae,Vegetable,Blue,21.02,76,2020-11-30T08:00:00.000Z,1
10755,T,Maybe,Quartz,Mineral,Black,3.03,85,2020-11-28T08:00:00.000Z,1
10756,Q,False,Gold,Mineral,Indigo,16.93,82,2020-12-07T08:00:00.000Z,1
10757,Q,False,Moss,Vegetable,Blue,7.24,29,2020-12-04T08:00:00.000Z,1
10758,W,Yes,Deer,Animal,Blue,45.14,64,2020-11-25T08:00:00.000Z,1
10759,P,So,Silver,Mineral,Green,21.82,96,2020-11-29T08:00:00.000Z,1
10760,R,So,Fern,Vegetable,Blue,68.08,65,2020-12-06T08:00:00.000Z,1
10761,D,So,Jade,Mineral,Brown,81.68,94,2020-12-14T08:00:00.000Z,1
10762,A,True,Lead,Mineral,Red,14.22,47,2020-12-03T08:00:00.000Z,1
10763,H,Yes,Insect,Animal,Brown,54.89,59,2020-12-21T08:00:00.000Z,1
10764,Y,True,Flower,Vegetable,Orange,69.3,84,2020-12-03T08:00:00.000Z,1
10765,H,So,Flower,Vegetable,Violet,11.09,60,2020-12-12T08:00:00.000Z,1
10766,M,No,Moss,Vegetable,Purple,97.77,42,2020-11-23T08:00:00.000Z,1
10767,L,Yes,Otter,Animal,Gray,4.18,78,2020-12-19T08:00:00.000Z,1
10768,L,So,Jade,Mineral,Violet,27.96,76,2020-12-19T08:00:00.000Z,1
10769,G,Maybe,Ruby,Mineral,Blue,89.21,87,2020-12-18T08:00:00.000Z,1
10770,D,No,Gold,Mineral,Brown,74.65,51,2020-12-17T08:00:00.000Z,1
10771,N,Yes,Grass,Vegetable,Brown,80.43,97,2020-12-22T08:00:00.000Z,1
10772,Z,True,Fern,Vegetable,Green,49.09,10,2020-11-24T08:00:00.000Z,1
10773,L,So,Cactus,Vegetable,Violet,24.16,39,2020-12-08T08:00:00.000Z,1
10774,T,No,Diamond,Mineral,Black,79.58,57,2020-12-01T08:00:00.000Z,1
10775,O,So,Fern,Vegetable,Pink,30.77,49,2020-12-23T08:00:00.000Z,1
10776,I,Maybe,Moss,Vegetable,Blue,83.57,100,2020-11-29T08:00:00.000Z,1
10777,Q,False,Pig,Animal,Orange,68.66,84,2020-12-13T08:00:00.000Z,1
10778,D,True,Fern,Vegetable,Orange,94.76,63,2020-12-07T08:00:00.000Z,1
10779,S,False,Beaver,Animal,Blue,16.38,35,2020-11-27T08:00:00.000Z,1
10780,M,False,Cactus,Vegetable,Indigo,34.17,19,2020-12-12T08:00:00.000Z,1
10781,V,False,Ruby,Mineral,Black,10.45,70,2020-12-05T08:00:00.000Z,1
10782,T,False,Zebra,Animal,Orange,66.02,73,2020-12-11T08:00:00.000Z,1
10783,A,No,Kangaroo,Animal,Indigo,87.35,26,2020-12-18T08:00:00.000Z,1
10784,P,So,Moss,Vegetable,Violet,72.21,66,2020-12-16T08:00:00.000Z,1
10785,B,False,Snake,Animal,Orange,97.31,64,2020-11-25T08:00:00.000Z,1
10786,N,Maybe,Silver,Mineral,Violet,97.26,26,2020-12-04T08:00:00.000Z,1
10787,Y,So,Gold,Mineral,White,77.83,21,2020-12-20T08:00:00.000Z,1
10788,G,So,Tiger,Animal,Brown,9.64,79,2020-12-14T08:00:00.000Z,1
10789,L,So,Ruby,Mineral,Indigo,72.74,41,2020-11-25T08:00:00.000Z,1
10790,E,Yes,Lead,Mineral,White,21.73,23,2020-11-30T08:00:00.000Z,1
10791,U,No,Cougar,Animal,Purple,85.15,83,2020-12-01T08:00:00.000Z,1
10792,K,So,Gold,Mineral,Blue,62.08,44,2020-11-27T08:00:00.000Z,1
10793,H,So,Gold,Mineral,Orange,3.79,76,2020-12-10T08:00:00.000Z,1
10794,P,True,Moss,Vegetable,Green,8.85,32,2020-12-12T08:00:00.000Z,1
10795,N,False,Monkey,Animal,Blue,89.25,34,2020-11-24T08:00:00.000Z,1
10796,U,Yes,Algae,Vegetable,Blue,66.03,28,2020-11-29T08:00:00.000Z,1
10797,A,Maybe,Cactus,Vegetable,Red,94.58,51,2020-12-15T08:00:00.000Z,1
10798,V,Yes,Bird,Animal,Gray,45.32,78,2020-12-18T08:00:00.000Z,1
10799,B,No,Cactus,Vegetable,Brown,33.22,82,2020-12-23T08:00:00.000Z,1
10800,V,Yes,Quartz,Mineral,Gray,87.35,63,2020-12-20T08:00:00.000Z,1
10801,D,False,Jade,Mineral,White,81.49,78,2020-12-08T08:00:00.000Z,1
10802,A,True,Frog,Animal,Blue,22.73,91,2020-12-16T08:00:00.000Z,1
10803,A,Maybe,Beaver,Animal,Orange,30.19,61,2020-12-19T08:00:00.000Z,1
10804,B,Maybe,Bear,Animal,Red,11.98,4,2020-12-20T08:00:00.000Z,1
10805,Y,No,Grass,Vegetable,Orange,3.23,71,2020-12-08T08:00:00.000Z,1
10806,Y,Maybe,Dog,Animal,Indigo,65.28,21,2020-12-14T08:00:00.000Z,1
10807,C,False,Quartz,Mineral,Green,15.25,37,2020-12-21T08:00:00.000Z,1
10808,B,Yes,Cactus,Vegetable,Indigo,10.06,100,2020-12-20T08:00:00.000Z,1
10809,T,No,Algae,Vegetable,Brown,16.29,27,2020-11-25T08:00:00.000Z,1
10810,Z,Yes,Jade,Mineral,Gray,79.95,40,2020-12-05T08:00:00.000Z,1
10811,A,True,Grass,Vegetable,Purple,50.76,94,2020-12-06T08:00:00.000Z,1
10812,U,Yes,Tree,Vegetable,Orange,39.63,35,2020-11-30T08:00:00.000Z,1
10813,P,So,Fern,Vegetable,Brown,39.25,67,2020-12-19T08:00:00.000Z,1
10814,A,No,Shark,Animal,Purple,12.26,25,2020-12-14T08:00:00.000Z,1
10815,R,Yes,Whale,Animal,Orange,27.58,74,2020-12-16T08:00:00.000Z,1
10816,M,So,Fox,Animal,Gray,58.9,40,2020-12-18T08:00:00.000Z,1
10817,G,So,Cactus,Vegetable,Brown,24.44,68,2020-12-07T08:00:00.000Z,1
10818,L,So,Rabbit,Animal,Pink,95.43,33,2020-11-24T08:00:00.000Z,1
10819,Z,So,Cow,Animal,Purple,91.49,84,2020-11-27T08:00:00.000Z,1
10820,Z,True,Cactus,Vegetable,White,82.1,24,2020-12-03T08:00:00.000Z,1
10821,N,So,Quartz,Mineral,Gray,70.54,84,2020-11-23T08:00:00.000Z,1
10822,B,True,Tree,Vegetable,Pink,70.5,23,2020-11-30T08:00:00.000Z,1
10823,W,True,Quartz,Mineral,Orange,21.03,24,2020-12-04T08:00:00.000Z,1
10824,S,No,Diamond,Mineral,Indigo,7.87,50,2020-12-20T08:00:00.000Z,1
10825,U,Maybe,Fern,Vegetable,Brown,94,54,2020-12-14T08:00:00.000Z,1
10826,E,No,Quartz,Mineral,White,90.65,40,2020-12-04T08:00:00.000Z,1
10827,H,True,Rabbit,Animal,Blue,56.62,42,2020-12-08T08:00:00.000Z,1
10828,O,Yes,Deer,Animal,White,45.78,6,2020-12-15T08:00:00.000Z,1
10829,E,True,Silver,Mineral,Black,15.99,51,2020-12-13T08:00:00.000Z,1
10830,B,Yes,Tree,Vegetable,White,86.41,63,2020-11-25T08:00:00.000Z,1
10831,J,So,Ruby,Mineral,Green,42.65,27,2020-11-27T08:00:00.000Z,1
10832,E,Yes,Quartz,Mineral,White,62.71,43,2020-12-21T08:00:00.000Z,1
10833,B,Maybe,Otter,Animal,Violet,56.55,91,2020-11-30T08:00:00.000Z,1
10834,J,So,Gold,Mineral,Blue,48.19,37,2020-12-08T08:00:00.000Z,1
10835,S,Maybe,Silver,Mineral,Orange,73.4,23,2020-12-07T08:00:00.000Z,1
10836,K,True,Moss,Vegetable,Red,48.18,50,2020-12-18T08:00:00.000Z,1
10837,P,No,Gold,Mineral,Gray,42.11,52,2020-12-21T08:00:00.000Z,1
10838,T,True,Cactus,Vegetable,Pink,68.74,73,2020-12-01T08:00:00.000Z,1
10839,Q,Maybe,Cactus,Vegetable,Indigo,4.89,26,2020-12-17T08:00:00.000Z,1
10840,A,Yes,Grass,Vegetable,Red,70.39,85,2020-12-11T08:00:00.000Z,1
10841,C,False,Insect,Animal,Pink,38.84,49,2020-12-21T08:00:00.000Z,1
10842,G,False,Diamond,Mineral,Gray,97.04,87,2020-12-04T08:00:00.000Z,1
10843,I,True,Wolf,Animal,Purple,20.55,60,2020-11-27T08:00:00.000Z,1
10844,Y,Maybe,Shark,Animal,Orange,68.88,31,2020-12-04T08:00:00.000Z,1
10845,V,So,Beaver,Animal,Red,4.47,28,2020-12-22T08:00:00.000Z,1
10846,I,So,Diamond,Mineral,Black,53.05,39,2020-12-10T08:00:00.000Z,1
10847,Y,No,Elephant,Animal,Indigo,40.77,98,2020-11-25T08:00:00.000Z,1
10848,K,Yes,Ruby,Mineral,Blue,72.23,32,2020-12-08T08:00:00.000Z,1
10849,C,False,Algae,Vegetable,White,10.04,11,2020-12-21T08:00:00.000Z,1
10850,B,Yes,Elephant,Animal,Blue,91.91,49,2020-11-27T08:00:00.000Z,1
10851,X,So,Grass,Vegetable,Red,72.09,65,2020-11-28T08:00:00.000Z,1
10852,G,True,Diamond,Mineral,Orange,56.01,84,2020-12-02T08:00:00.000Z,1
10853,Z,So,Tree,Vegetable,Orange,11.72,33,2020-12-01T08:00:00.000Z,1
10854,S,No,Lion,Animal,Red,58.79,56,2020-12-01T08:00:00.000Z,1
10855,X,No,Algae,Vegetable,Red,13.55,8,2020-12-09T08:00:00.000Z,1
10856,E,Yes,Flower,Vegetable,Orange,54.37,36,2020-12-04T08:00:00.000Z,1
10857,P,False,Cactus,Vegetable,Violet,66.8,12,2020-12-21T08:00:00.000Z,1
10858,Q,Yes,Quartz,Mineral,Violet,54.69,54,2020-12-21T08:00:00.000Z,1
10859,B,True,Fern,Vegetable,Brown,41.48,39,2020-12-04T08:00:00.000Z,1
10860,E,Yes,Lead,Mineral,Pink,49.06,73,2020-12-02T08:00:00.000Z,1
10861,Z,Yes,Diamond,Mineral,Blue,60.17,38,2020-12-10T08:00:00.000Z,1
10862,H,Maybe,Eagle,Animal,Green,39.28,64,2020-12-03T08:00:00.000Z,1
10863,N,So,Diamond,Mineral,Blue,45.35,10,2020-12-11T08:00:00.000Z,1
10864,P,False,Jade,Mineral,Red,43.77,37,2020-12-15T08:00:00.000Z,1
10865,Z,No,Tree,Vegetable,Violet,75.59,1,2020-11-28T08:00:00.000Z,1
10866,K,True,Cactus,Vegetable,Pink,89.06,36,2020-12-18T08:00:00.000Z,1
10867,Z,No,Bat,Animal,Violet,92.45,68,2020-12-11T08:00:00.000Z,1
10868,K,Yes,Jade,Mineral,White,51.84,32,2020-12-18T08:00:00.000Z,1
10869,L,Yes,Rabbit,Animal,Purple,19.54,34,2020-12-15T08:00:00.000Z,1
10870,P,True,Fern,Vegetable,Orange,98.53,21,2020-12-06T08:00:00.000Z,1
10871,B,True,Tiger,Animal,Gray,86.76,26,2020-12-16T08:00:00.000Z,1
10872,V,False,Grass,Vegetable,Brown,14.02,27,2020-12-01T08:00:00.000Z,1
10873,I,So,Insect,Animal,Purple,70.96,64,2020-11-28T08:00:00.000Z,1
10874,V,So,Gold,Mineral,Brown,72.79,93,2020-11-30T08:00:00.000Z,1
10875,P,Maybe,Jade,Mineral,Black,98.73,6,2020-12-01T08:00:00.000Z,1
10876,F,So,Flower,Vegetable,Black,22.83,18,2020-11-25T08:00:00.000Z,1
10877,Y,No,Bear,Animal,Indigo,65.11,55,2020-12-08T08:00:00.000Z,1
10878,A,True,Bat,Animal,Red,11.08,89,2020-11-27T08:00:00.000Z,1
10879,N,False,Algae,Vegetable,Green,10.08,100,2020-12-10T08:00:00.000Z,1
10880,S,Yes,Quartz,Mineral,Orange,85.73,89,2020-12-04T08:00:00.000Z,1
10881,U,So,Ruby,Mineral,Blue,93.65,16,2020-12-04T08:00:00.000Z,1
10882,D,So,Ruby,Mineral,Purple,42.83,63,2020-12-14T08:00:00.000Z,1
10883,W,Yes,Lead,Mineral,Black,97.16,94,2020-11-27T08:00:00.000Z,1
10884,S,True,Lead,Mineral,Pink,0.95,65,2020-11-28T08:00:00.000Z,1
10885,Q,Maybe,Ruby,Mineral,Violet,3.28,53,2020-12-04T08:00:00.000Z,1
10886,I,False,Giraffe,Animal,White,94.34,67,2020-12-14T08:00:00.000Z,1
10887,T,Maybe,Ruby,Mineral,Green,98.75,58,2020-12-07T08:00:00.000Z,1
10888,F,No,Fox,Animal,Purple,64.76,68,2020-12-21T08:00:00.000Z,1
10889,Z,So,Monkey,Animal,Purple,78.62,87,2020-12-05T08:00:00.000Z,1
10890,A,No,Algae,Vegetable,Indigo,59.01,14,2020-11-29T08:00:00.000Z,1
10891,U,True,Lead,Mineral,Red,17.85,62,2020-12-10T08:00:00.000Z,1
10892,K,Maybe,Jade,Mineral,Purple,99.37,54,2020-12-16T08:00:00.000Z,1
10893,Y,Maybe,Rabbit,Animal,Red,63.44,34,2020-12-09T08:00:00.000Z,1
10894,R,So,Tree,Vegetable,Pink,52.73,40,2020-12-15T08:00:00.000Z,1
10895,U,No,Moss,Vegetable,Indigo,41.02,79,2020-11-30T08:00:00.000Z,1
10896,K,True,Fern,Vegetable,Orange,96.22,98,2020-11-25T08:00:00.000Z,1
10897,D,True,Silver,Mineral,Green,38.01,22,2020-12-15T08:00:00.000Z,1
10898,C,Maybe,Jade,Mineral,Black,41.99,16,2020-12-15T08:00:00.000Z,1
10899,U,No,Squirrel,Animal,Blue,10.91,26,2020-12-06T08:00:00.000Z,1
10900,O,Yes,Diamond,Mineral,White,94.03,64,2020-12-08T08:00:00.000Z,1
10901,F,False,Moss,Vegetable,Blue,72.83,96,2020-12-16T08:00:00.000Z,1
10902,C,Maybe,Sheep,Animal,Green,40.61,64,2020-11-29T08:00:00.000Z,1
10903,X,So,Moss,Vegetable,Purple,58.19,71,2020-12-17T08:00:00.000Z,1
10904,C,True,Lion,Animal,Brown,47.8,71,2020-11-27T08:00:00.000Z,1
10905,B,Yes,Grass,Vegetable,Black,56.3,40,2020-11-29T08:00:00.000Z,1
10906,M,Yes,Monkey,Animal,Gray,73,69,2020-12-13T08:00:00.000Z,1
10907,J,Yes,Cactus,Vegetable,Green,80.36,33,2020-12-22T08:00:00.000Z,1
10908,D,Yes,Lead,Mineral,Blue,56.74,81,2020-11-26T08:00:00.000Z,1
10909,T,Yes,Grass,Vegetable,Green,34.96,5,2020-11-30T08:00:00.000Z,1
10910,G,Yes,Diamond,Mineral,Green,38.19,48,2020-12-10T08:00:00.000Z,1
10911,L,No,Ruby,Mineral,Green,33.55,52,2020-12-21T08:00:00.000Z,1
10912,J,Yes,Gold,Mineral,Green,24.63,91,2020-11-24T08:00:00.000Z,1
10913,M,Maybe,Fish,Animal,Green,32.56,96,2020-12-03T08:00:00.000Z,1
10914,G,So,Algae,Vegetable,Brown,85.09,98,2020-12-21T08:00:00.000Z,1
10915,T,True,Quartz,Mineral,Gray,51.01,15,2020-12-07T08:00:00.000Z,1
10916,W,Yes,Tree,Vegetable,Orange,59.48,52,2020-12-01T08:00:00.000Z,1
10917,W,No,Diamond,Mineral,Indigo,52.46,90,2020-12-18T08:00:00.000Z,1
10918,A,So,Flower,Vegetable,Gray,93.34,43,2020-12-09T08:00:00.000Z,1
10919,P,True,Kangaroo,Animal,White,42.84,30,2020-12-22T08:00:00.000Z,1
10920,R,False,Algae,Vegetable,White,18.82,55,2020-12-14T08:00:00.000Z,1
10921,P,Yes,Diamond,Mineral,Pink,75.88,58,2020-12-20T08:00:00.000Z,1
10922,O,True,Bird,Animal,Black,36.18,78,2020-11-30T08:00:00.000Z,1
10923,A,No,Lion,Animal,Indigo,16.87,1,2020-12-18T08:00:00.000Z,1
10924,C,Maybe,Lion,Animal,Pink,56.08,92,2020-11-28T08:00:00.000Z,1
10925,X,True,Cactus,Vegetable,Gray,25.91,83,2020-12-13T08:00:00.000Z,1
10926,D,Maybe,Fox,Animal,Blue,99.94,77,2020-11-24T08:00:00.000Z,1
10927,L,Maybe,Cactus,Vegetable,Violet,48.78,1,2020-12-15T08:00:00.000Z,1
10928,C,Maybe,Zebra,Animal,Violet,18.69,69,2020-12-12T08:00:00.000Z,1
10929,E,No,Kangaroo,Animal,Pink,65.95,31,2020-12-17T08:00:00.000Z,1
10930,I,Yes,Kangaroo,Animal,Green,42.43,84,2020-11-24T08:00:00.000Z,1
10931,U,So,Flower,Vegetable,Violet,89.03,67,2020-12-11T08:00:00.000Z,1
10932,J,True,Diamond,Mineral,Red,16.96,84,2020-12-17T08:00:00.000Z,1
10933,R,True,Zebra,Animal,Blue,63.54,56,2020-12-23T08:00:00.000Z,1
10934,H,So,Lead,Mineral,Black,28.61,65,2020-11-23T08:00:00.000Z,1
10935,H,Yes,Lead,Mineral,Indigo,47.61,9,2020-12-20T08:00:00.000Z,1
10936,H,Yes,Algae,Vegetable,Orange,71.54,11,2020-12-17T08:00:00.000Z,1
10937,T,False,Quartz,Mineral,Indigo,76.7,31,2020-12-19T08:00:00.000Z,1
10938,D,No,Quartz,Mineral,Blue,14.16,41,2020-11-25T08:00:00.000Z,1
10939,M,So,Moss,Vegetable,Brown,38.91,8,2020-12-11T08:00:00.000Z,1
10940,K,True,Insect,Animal,Blue,68.98,34,2020-12-18T08:00:00.000Z,1
10941,T,Maybe,Tree,Vegetable,White,92.72,73,2020-12-16T08:00:00.000Z,1
10942,J,Yes,Cactus,Vegetable,White,5.4,61,2020-11-29T08:00:00.000Z,1
10943,V,So,Flower,Vegetable,Black,78.84,41,2020-12-11T08:00:00.000Z,1
10944,O,No,Jade,Mineral,Indigo,96.44,63,2020-11-30T08:00:00.000Z,1
10945,R,Yes,Gold,Mineral,Red,51.48,47,2020-12-01T08:00:00.000Z,1
10946,T,Maybe,Cougar,Animal,Green,50.46,24,2020-11-25T08:00:00.000Z,1
10947,Z,True,Cat,Animal,Orange,87.94,90,2020-11-27T08:00:00.000Z,1
10948,D,False,Diamond,Mineral,Blue,14.31,24,2020-12-11T08:00:00.000Z,1
10949,T,False,Fern,Vegetable,Gray,90.91,10,2020-12-18T08:00:00.000Z,1
10950,U,Maybe,Algae,Vegetable,White,94.7,33,2020-12-02T08:00:00.000Z,1
10951,Z,False,Deer,Animal,Black,37.8,15,2020-12-02T08:00:00.000Z,1
10952,X,True,Jade,Mineral,White,41.69,95,2020-12-05T08:00:00.000Z,1
10953,P,True,Elephant,Animal,Purple,30.96,87,2020-12-15T08:00:00.000Z,1
10954,G,Maybe,Cow,Animal,Purple,67.54,9,2020-12-14T08:00:00.000Z,1
10955,I,No,Cat,Animal,Gray,73.15,99,2020-12-20T08:00:00.000Z,1
10956,I,Maybe,Gold,Mineral,Purple,70.96,94,2020-12-19T08:00:00.000Z,1
10957,I,No,Gold,Mineral,Brown,80.58,42,2020-11-28T08:00:00.000Z,1
10958,S,So,Silver,Mineral,Brown,0.39,55,2020-12-01T08:00:00.000Z,1
10959,Z,False,Jade,Mineral,Blue,58.76,31,2020-12-13T08:00:00.000Z,1
10960,H,Yes,Tree,Vegetable,Brown,88.35,100,2020-12-09T08:00:00.000Z,1
10961,W,Maybe,Flower,Vegetable,Green,16.63,83,2020-12-02T08:00:00.000Z,1
10962,V,No,Moss,Vegetable,Purple,11.17,56,2020-12-08T08:00:00.000Z,1
10963,Y,No,Gold,Mineral,Gray,22.98,28,2020-11-27T08:00:00.000Z,1
10964,I,So,Lead,Mineral,Violet,48.26,40,2020-12-14T08:00:00.000Z,1
10965,N,Yes,Gold,Mineral,Brown,87.75,73,2020-12-14T08:00:00.000Z,1
10966,H,Maybe,Gold,Mineral,Red,59.14,3,2020-12-13T08:00:00.000Z,1
10967,X,True,Flower,Vegetable,Gray,41.05,54,2020-12-14T08:00:00.000Z,1
10968,Q,Yes,Lead,Mineral,Black,53.54,40,2020-12-16T08:00:00.000Z,1
10969,N,So,Snake,Animal,White,40.25,47,2020-12-06T08:00:00.000Z,1
10970,F,Maybe,Silver,Mineral,White,38.6,50,2020-12-20T08:00:00.000Z,1
10971,C,True,Quartz,Mineral,Black,22.85,96,2020-12-14T08:00:00.000Z,1
10972,F,False,Cougar,Animal,Blue,64.11,12,2020-12-07T08:00:00.000Z,1
10973,C,Maybe,Cactus,Vegetable,Red,0.79,97,2020-12-20T08:00:00.000Z,1
10974,G,So,Ruby,Mineral,Indigo,99.63,42,2020-12-05T08:00:00.000Z,1
10975,O,Yes,Ruby,Mineral,Orange,52.36,67,2020-11-30T08:00:00.000Z,1
10976,D,So,Silver,Mineral,Indigo,2.53,88,2020-11-28T08:00:00.000Z,1
10977,S,True,Diamond,Mineral,Orange,31.43,10,2020-11-25T08:00:00.000Z,1
10978,U,False,Lead,Mineral,Black,26.18,56,2020-12-09T08:00:00.000Z,1
10979,L,True,Cactus,Vegetable,Red,66.46,63,2020-12-10T08:00:00.000Z,1
10980,I,So,Sheep,Animal,Red,86.82,75,2020-12-01T08:00:00.000Z,1
10981,M,So,Tiger,Animal,Red,5.31,84,2020-12-16T08:00:00.000Z,1
10982,X,No,Lead,Mineral,Brown,47.19,79,2020-12-10T08:00:00.000Z,1
10983,E,Maybe,Gold,Mineral,Red,94.2,38,2020-12-08T08:00:00.000Z,1
10984,U,True,Tree,Vegetable,Brown,52.58,30,2020-11-24T08:00:00.000Z,1
10985,V,False,Kangaroo,Animal,White,83.37,69,2020-12-15T08:00:00.000Z,1
10986,F,False,Moss,Vegetable,Orange,89.37,8,2020-12-02T08:00:00.000Z,1
10987,L,False,Lead,Mineral,Blue,41.16,91,2020-12-14T08:00:00.000Z,1
10988,U,True,Quartz,Mineral,Violet,51.8,45,2020-12-07T08:00:00.000Z,1
10989,G,False,Moss,Vegetable,Blue,55.51,84,2020-12-03T08:00:00.000Z,1
10990,G,So,Cactus,Vegetable,Brown,87.28,25,2020-12-02T08:00:00.000Z,1
10991,B,Maybe,Diamond,Mineral,Brown,82.93,17,2020-12-03T08:00:00.000Z,1
10992,Z,False,Gold,Mineral,Orange,22.83,74,2020-12-05T08:00:00.000Z,1
10993,Q,False,Grass,Vegetable,Black,95.78,72,2020-12-19T08:00:00.000Z,1
10994,G,True,Ruby,Mineral,Orange,48.26,28,2020-12-09T08:00:00.000Z,1
10995,R,Maybe,Ruby,Mineral,Green,36.44,22,2020-11-25T08:00:00.000Z,1
10996,V,Yes,Grass,Vegetable,Violet,10.42,41,2020-11-30T08:00:00.000Z,1
10997,P,Maybe,Ruby,Mineral,Indigo,71.53,69,2020-12-21T08:00:00.000Z,1
10998,R,So,Beaver,Animal,Blue,17.88,56,2020-11-25T08:00:00.000Z,1
10999,S,So,Quartz,Mineral,Black,79.34,80,2020-12-03T08:00:00.000Z,1
11000,L,No,Fern,Vegetable,Brown,74.98,55,2020-12-14T08:00:00.000Z,1
11001,M,No,Fern,Vegetable,Green,53.97,62,2020-11-25T08:00:00.000Z,1
11002,B,So,Ruby,Mineral,Green,9.7,21,2020-12-19T08:00:00.000Z,1
11003,Q,True,Quartz,Mineral,Orange,41.29,41,2020-12-03T08:00:00.000Z,1
11004,O,No,Jade,Mineral,Green,46.53,43,2020-11-24T08:00:00.000Z,1
11005,C,No,Cactus,Vegetable,Indigo,79.22,80,2020-11-24T08:00:00.000Z,1
11006,T,Yes,Gold,Mineral,White,66.16,66,2020-12-06T08:00:00.000Z,1
11007,C,Maybe,Wolf,Animal,Orange,93.43,84,2020-12-19T08:00:00.000Z,1
11008,W,So,Algae,Vegetable,Red,13.3,56,2020-11-26T08:00:00.000Z,1
11009,X,Yes,Algae,Vegetable,Indigo,17.41,13,2020-11-27T08:00:00.000Z,1
11010,Z,So,Lead,Mineral,Pink,31.58,62,2020-12-19T08:00:00.000Z,1
11011,M,True,Eagle,Animal,Gray,11.11,14,2020-12-19T08:00:00.000Z,1
11012,J,So,Grass,Vegetable,White,38.96,76,2020-12-04T08:00:00.000Z,1
11013,A,True,Cactus,Vegetable,Gray,91.79,11,2020-12-09T08:00:00.000Z,1
11014,D,No,Fern,Vegetable,Blue,36.32,60,2020-12-20T08:00:00.000Z,1
11015,J,No,Lead,Mineral,Blue,62.66,10,2020-11-28T08:00:00.000Z,1
11016,A,No,Quartz,Mineral,Blue,16.56,6,2020-12-13T08:00:00.000Z,1
11017,O,So,Eagle,Animal,Gray,4.13,47,2020-11-29T08:00:00.000Z,1
11018,N,True,Gold,Mineral,Red,62.85,97,2020-11-30T08:00:00.000Z,1
11019,F,Yes,Algae,Vegetable,Black,83.38,33,2020-12-20T08:00:00.000Z,1
11020,K,No,Sheep,Animal,Gray,72.41,37,2020-12-22T08:00:00.000Z,1
11021,O,Maybe,Snake,Animal,Violet,14.29,78,2020-12-04T08:00:00.000Z,1
11022,M,False,Ruby,Mineral,Black,90.46,7,2020-11-30T08:00:00.000Z,1
11023,C,Maybe,Ruby,Mineral,Green,49.81,61,2020-12-16T08:00:00.000Z,1
11024,N,Yes,Flower,Vegetable,Red,15.44,96,2020-11-28T08:00:00.000Z,1
11025,N,No,Silver,Mineral,Purple,37.13,40,2020-12-09T08:00:00.000Z,1
11026,M,True,Diamond,Mineral,Gray,67.78,63,2020-12-06T08:00:00.000Z,1
11027,O,Yes,Ruby,Mineral,Black,17.1,28,2020-12-10T08:00:00.000Z,1
11028,B,So,Grass,Vegetable,Red,16.52,41,2020-11-30T08:00:00.000Z,1
11029,Z,True,Antelope,Animal,Green,45.1,80,2020-12-06T08:00:00.000Z,1
11030,E,So,Turtle,Animal,Pink,91.45,93,2020-11-27T08:00:00.000Z,1
11031,L,True,Gold,Mineral,Black,88.83,8,2020-12-11T08:00:00.000Z,1
11032,S,False,Lizard,Animal,Brown,79.42,31,2020-11-25T08:00:00.000Z,1
11033,S,Maybe,Tree,Vegetable,Purple,37.48,56,2020-12-03T08:00:00.000Z,1
11034,G,No,Moss,Vegetable,Blue,1.48,81,2020-11-24T08:00:00.000Z,1
11035,A,Maybe,Tree,Vegetable,Blue,36.15,100,2020-12-14T08:00:00.000Z,1
11036,K,True,Ruby,Mineral,Brown,17.52,32,2020-12-19T08:00:00.000Z,1
11037,E,True,Grass,Vegetable,Pink,56.31,19,2020-12-07T08:00:00.000Z,1
11038,S,Yes,Kangaroo,Animal,Indigo,72.65,97,2020-12-19T08:00:00.000Z,1
11039,G,Maybe,Diamond,Mineral,Brown,69.59,75,2020-12-19T08:00:00.000Z,1
11040,U,No,Deer,Animal,Orange,30.27,47,2020-12-19T08:00:00.000Z,1
11041,X,False,Flower,Vegetable,White,79.09,11,2020-11-30T08:00:00.000Z,1
11042,E,False,Moss,Vegetable,Violet,99.26,28,2020-12-11T08:00:00.000Z,1
11043,A,Maybe,Algae,Vegetable,White,9.15,85,2020-11-29T08:00:00.000Z,1
11044,C,No,Gold,Mineral,Orange,14.83,67,2020-12-17T08:00:00.000Z,1
11045,H,Maybe,Diamond,Mineral,Black,51.76,32,2020-12-11T08:00:00.000Z,1
11046,G,Yes,Flower,Vegetable,Gray,60.45,72,2020-12-11T08:00:00.000Z,1
11047,R,Maybe,Flower,Vegetable,Red,65.43,81,2020-11-30T08:00:00.000Z,1
11048,K,True,Cactus,Vegetable,Pink,77.82,87,2020-12-15T08:00:00.000Z,1
11049,Q,So,Duck,Animal,Purple,27.43,93,2020-12-11T08:00:00.000Z,1
